Bundle Name m X Y_low Y Y_high R Rxtheta
28.0000000000 IPV 3.0000000000 1508088.8358501326 2.0191331441 3.7752344713 3.7752344713 3.6788105801 4.4145726961
29.0000000000 IPV 1.0000000000 16753828.8838876560 1.0502713679 2.6358937716 2.6358937716 2.9791354729 3.5749625675
29.0000000000 IPV 2.0000000000 4668106.1555971913 0.5589910561 2.6358937716 2.6358937716 2.5140680250 3.0168816300
29.0000000000 IPV 3.0000000000 0.0000000000 0.0000000000 5.3050659009 0.0000000000 4.4208882507 5.3050659009
30.0000000000 MMR 1.0000000000 7144097.7102901805 0.5288866531 1.6283059785 1.6283059785 1.5002075060 1.8002490072
30.0000000000 MMR 2.0000000000 10958945.9850491304 0.4505353391 1.2614165047 1.2614165047 1.2660128269 1.5192153923
30.0000000000 MMR 3.0000000000 0.0000000000 0.0000000000 1.6283059785 0.0000000000 2.2262330120 2.6714796144
31.0000000000 MMR 1.0000000000 6933049.5564088393 1.6766832194 5.5091971927 5.5091971927 4.7559769872 5.7071723846
31.0000000000 MMR 2.0000000000 34905427.9653274268 0.8923892932 3.4377720798 3.4377720798 4.0135300256 4.8162360308
31.0000000000 MMR 3.0000000000 1005392.5572334215 3.8736159460 7.2426172047 7.2426172047 7.0576323146 8.4691587775
32.0000000000 MMR 1.0000000000 15098683.5972464792 1.1065359054 2.6298777488 2.6298777488 3.1387320161 3.7664784194
32.0000000000 MMR 2.0000000000 2831478.1860396368 0.5889370056 2.6298777488 2.6298777488 2.6487502406 3.1785002888
32.0000000000 MMR 3.0000000000 172881.9120531947 2.5564132082 5.4808371524 5.4808371524 4.6577215499 5.5892658599
33.0000000000 MMR 1.0000000000 17428473.0246259272 0.5513924681 0.9720441104 0.9720441104 1.5640461233 1.8768553479
33.0000000000 MMR 2.0000000000 0.0000000000 0.0000000000 0.2934703045 0.0000000000 1.3198857131 1.5838628558
33.0000000000 MMR 3.0000000000 674570.6707133837 1.2738737004 2.5440846380 2.5440846380 2.3209663316 2.7851595980
34.0000000000 OPV 1.0000000000 40409063.4012815654 0.1295093521 0.1295093521 0.1295093521 0.1915158518 0.2298190222
34.0000000000 OPV 2.0000000000 0.0000000000 0.0000000000 0.0359351393 0.0000000000 0.1616186588 0.1939423905
34.0000000000 OPV 3.0000000000 2434806.6776881195 0.2370572722 0.2753294001 0.2753294001 0.2841999590 0.3410399508
35.0000000000 OPV 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000
35.0000000000 OPV 2.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000
35.0000000000 OPV 3.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000
36.0000000000 OPV 1.0000000000 0.0000000000 0.0000000000 0.1659804049 0.0000000000 0.1383170041 0.1659804049
36.0000000000 OPV 2.0000000000 52498826.7164840028 0.1106794306 0.1400695043 0.1400695043 0.1167245869 0.1400695043
36.0000000000 OPV 3.0000000000 0.0000000000 0.0000000000 0.1659804049 0.0000000000 0.2052555259 0.2463066311
37.0000000000 OPV 1.0000000000 0.0000000000 0.0000000000 0.1787481284 0.0000000000 0.1489567736 0.1787481284
37.0000000000 OPV 2.0000000000 51417548.4079469293 0.1130069486 0.1508440815 0.1508440815 0.1257034013 0.1508440815
37.0000000000 OPV 3.0000000000 0.0000000000 0.0000000000 0.1787481284 0.0000000000 0.2210444125 0.2652532950
38.0000000000 OPV 1.0000000000 0.0000000000 0.0000000000 0.1532126815 0.0000000000 0.1276772346 0.1532126815
38.0000000000 OPV 2.0000000000 50146664.8056350499 0.0239567595 0.0616851134 0.0616851134 0.1077457725 0.1292949270
38.0000000000 OPV 3.0000000000 1270883.6023118803 0.1039896898 0.2090417686 0.2090417686 0.1894666393 0.2273599672
39.0000000000 OPV 1.0000000000 0.0000000000 0.0000000000 0.1659804049 0.0000000000 0.1383170041 0.1659804049
39.0000000000 OPV 2.0000000000 51417548.4079469293 0.1130069486 0.1400695043 0.1400695043 0.1167245869 0.1400695043
39.0000000000 OPV 3.0000000000 0.0000000000 0.0000000000 0.2463066311 0.0000000000 0.2052555259 0.2463066311
40.0000000000 OPV 1.0000000000 0.0000000000 0.0000000000 0.2047169678 0.0000000000 0.2021556214 0.2425867457
40.0000000000 OPV 2.0000000000 51417548.4079469293 0.1130069486 0.2047169678 0.2047169678 0.1705974731 0.2047169678
40.0000000000 OPV 3.0000000000 0.0000000000 0.0000000000 0.2047169678 0.0000000000 0.2999888456 0.3599866147
41.0000000000 OPV 1.0000000000 42897683.5314783528 0.1354511426 0.1787481284 0.1787481284 0.1489567736 0.1787481284
41.0000000000 OPV 2.0000000000 0.0000000000 0.0000000000 0.0279495528 0.0000000000 0.1257034013 0.1508440815
41.0000000000 OPV 3.0000000000 0.0000000000 0.0000000000 0.2652532950 0.0000000000 0.2210444125 0.2652532950
42.0000000000 OPV 1.0000000000 26770354.6683385707 0.1858042429 0.1873672193 0.1873672193 0.1808760823 0.2170512987
42.0000000000 OPV 2.0000000000 24647193.7396083586 0.0339387427 0.1607524914 0.1607524914 0.1526398444 0.1831678133
42.0000000000 OPV 3.0000000000 0.0000000000 0.0000000000 0.1873672193 0.0000000000 0.2684110724 0.3220932868
43.0000000000 PCV 1.0000000000 25962835.0858285278 1.0877810596 2.8763565538 2.8763565538 3.0855331684 3.7026398021
43.0000000000 PCV 2.0000000000 10243252.3048500940 0.5789550224 2.8763565538 2.8763565538 2.6038561688 3.1246274025
43.0000000000 PCV 3.0000000000 0.0000000000 0.0000000000 5.4945325402 0.0000000000 4.5787771168 5.4945325402
44.0000000000 PCV 1.0000000000 10062813.9468704760 1.1440455971 3.7377836629 3.7377836629 3.2451297116 3.8941556539
44.0000000000 PCV 2.0000000000 44246317.1391474530 0.6089009718 2.3456834102 2.3456834102 2.7385383844 3.2862460613
44.0000000000 PCV 3.0000000000 0.0000000000 0.0000000000 3.7377836629 0.0000000000 4.8156104160 5.7787324992
45.0000000000 PCV 1.0000000000 10062813.9468704760 1.1440455971 3.7377836629 3.7377836629 3.2451297116 3.8941556539
45.0000000000 PCV 2.0000000000 44246317.1391474530 0.6089009718 2.3456834102 2.3456834102 2.7385383844 3.2862460613
45.0000000000 PCV 3.0000000000 0.0000000000 0.0000000000 3.7377836629 0.0000000000 4.8156104160 5.7787324992
46.0000000000 PCV 1.0000000000 8554725.1110203359 1.2940843640 4.2564209871 4.2564209871 3.6707204934 4.4048645921
46.0000000000 PCV 2.0000000000 44246317.1391474605 0.6887568370 2.6533140214 2.6533140214 3.0976909594 3.7172291513
46.0000000000 PCV 3.0000000000 1508088.8358501331 2.9897035825 5.5899394533 5.5899394533 5.4471658804 6.5365990564
47.0000000000 PCV 1.0000000000 8554725.1110203359 1.2378198264 4.0713592051 4.0713592051 3.5111239502 4.2133487403
47.0000000000 PCV 2.0000000000 44246317.1391474605 0.6588108876 2.5379525422 2.5379525422 2.9630087438 3.5556104925
47.0000000000 PCV 3.0000000000 1508088.8358501319 2.8597164702 5.3468986075 5.3468986075 5.2103325812 6.2523990975
48.0000000000 PCV 1.0000000000 6708542.6312469840 1.0877810596 3.5539582368 3.5539582368 3.0855331684 3.7026398021
48.0000000000 PCV 2.0000000000 29497544.7594316378 0.5789550224 2.2303219310 2.2303219310 2.6038561688 3.1246274025
48.0000000000 PCV 3.0000000000 0.0000000000 0.0000000000 3.5539582368 0.0000000000 4.5787771168 5.4945325402
49.0000000000 Rota 1.0000000000 19867811.1620590091 0.3188323795 0.6635199569 0.6635199569 0.9043804114 1.0852564937
49.0000000000 Rota 2.0000000000 478726.6412670787 0.1696937135 0.6635199569 0.6635199569 0.7631992219 0.9158390663
49.0000000000 Rota 3.0000000000 1377114.6310810808 0.7365936363 1.2270324659 1.2270324659 1.3420553618 1.6104664342
50.0000000000 Rota 1.0000000000 17118368.7450161166 1.0511894579 1.0671649643 1.0671649643 1.0107781069 1.2129337283
50.0000000000 Rota 2.0000000000 17710604.0145814233 0.1896576798 0.8949126821 0.8949126821 0.8529873656 1.0235848388
50.0000000000 Rota 3.0000000000 1377114.6310810808 1.3713892265 1.3713892265 1.3713892265 1.4999442279 1.7999330735
51.0000000000 Rota 1.0000000000 17439911.1049511433 0.8814777552 2.7319120412 2.7319120412 2.5003458434 3.0004150120
51.0000000000 Rota 2.0000000000 35863827.4238333628 0.4691532078 1.8073298406 1.8073298406 2.1100213781 2.5320256538
51.0000000000 Rota 3.0000000000 1005392.5572334214 2.0364647591 3.8076399175 3.8076399175 3.7103883533 4.4524660240
52.0000000000 Td 1.0000000000 64470529.8272941634 0.0412606609 0.0842669748 0.0842669748 0.1170374650 0.1404449580
52.0000000000 Td 2.0000000000 65250311.1230007857 0.0219603629 0.0487829240 0.0487829240 0.0987669581 0.1185203498
52.0000000000 Td 3.0000000000 2563151.8528704001 0.0953238823 0.1250479820 0.1250479820 0.1736777527 0.2084133032
53.0000000000 Td 1.0000000000 64470529.8272941634 0.0412606609 0.0842669748 0.0842669748 0.1170374650 0.1404449580
53.0000000000 Td 2.0000000000 65250311.1230007857 0.0219603629 0.0487829240 0.0487829240 0.0987669581 0.1185203498
53.0000000000 Td 3.0000000000 2563151.8528704001 0.0953238823 0.1250479820 0.1250479820 0.1736777527 0.2084133032
54.0000000000 Td 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000
54.0000000000 Td 2.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000
54.0000000000 Td 3.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000
55.0000000000 Td 1.0000000000 12659061.9655752648 0.0525135684 0.1717470121 0.1717470121 0.1489567736 0.1787481284
55.0000000000 Td 2.0000000000 55773690.5356530547 0.0279495528 0.1039395343 0.1039395343 0.1257034013 0.1508440815
55.0000000000 Td 3.0000000000 2065671.9466216215 0.1213213048 0.2020994650 0.2020994650 0.2210444125 0.2652532950
56.0000000000 Td 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000
56.0000000000 Td 2.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000
56.0000000000 Td 3.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000
57.0000000000 Td 1.0000000000 33290672.2960652485 0.0375096917 0.1121872951 0.1121872951 0.1063976955 0.1276772346
57.0000000000 Td 2.0000000000 55158874.2340096757 0.0199639663 0.0751119855 0.0751119855 0.0897881438 0.1077457725
57.0000000000 Td 3.0000000000 2065671.9466216215 0.0866580749 0.1443567607 0.1443567607 0.1578888661 0.1894666393
58.0000000000 Td 1.0000000000 38891456.5903085545 0.0337587225 0.0976712790 0.0976712790 0.0957579259 0.1149095111
58.0000000000 Td 2.0000000000 49076614.0112382993 0.0179675697 0.0738834429 0.0738834429 0.0808093294 0.0969711953
58.0000000000 Td 3.0000000000 2547147.8751496966 0.0779922674 0.1037842940 0.1037842940 0.1420999795 0.1705199754
59.0000000000 YF 1.0000000000 5333156.5940830754 1.0469205931 1.5196744442 1.5196744442 1.3618905019 1.6342686023
59.0000000000 YF 2.0000000000 12139019.8521765992 0.2555387685 1.0885466444 1.0885466444 1.1492882400 1.3791458880
59.0000000000 YF 3.0000000000 27432.4592349986 1.1092233581 2.4106373378 2.4106373378 2.0209774860 2.4251729833
60.0000000000 YF 1.0000000000 0.0000000000 0.0000000000 1.0451339933 0.0000000000 1.0320576460 1.2384691752
60.0000000000 YF 2.0000000000 17499608.9054946713 0.4980574377 1.0451339933 1.0451339933 0.8709449944 1.0451339933
60.0000000000 YF 3.0000000000 0.0000000000 0.0000000000 1.0451339933 0.0000000000 1.5315220011 1.8378264014
61.0000000000 YF 1.0000000000 23186299.4765335992 0.5401395606 0.6364698147 0.6364698147 1.5321268147 1.8385521776
61.0000000000 YF 2.0000000000 22003592.6724402979 0.2874811146 0.3056018989 0.3056018989 1.2929492700 1.5515391240
61.0000000000 YF 3.0000000000 898990.1107650014 1.2478762779 1.3495418819 1.3495418819 2.2735996718 2.7283196062
62.0000000000 YF 1.0000000000 0.0000000000 0.0000000000 1.0451339933 0.0000000000 1.0320576460 1.2384691752
62.0000000000 YF 2.0000000000 17499608.9054946713 0.4980574377 1.0451339933 1.0451339933 0.8709449944 1.0451339933
62.0000000000 YF 3.0000000000 0.0000000000 0.0000000000 1.0451339933 0.0000000000 1.5315220011 1.8378264014
