Bundle Name m X Y_low Y Y_high R Rxtheta
10.0000000000 DTP-HepB-Hib 2.0000000000 52498826.7164840028 0.4427177224 1.5209236162 1.5209236162 1.2674363469 1.5209236162
11.0000000000 DTP-HepB-Hib 1.0000000000 0.0000000000 0.0000000000 0.2096216460 0.0000000000 0.9427755094 1.1313306113
11.0000000000 DTP-HepB-Hib 2.0000000000 52498826.7164840028 0.4427177224 1.3886693887 1.3886693887 1.1572244906 1.3886693887
12.0000000000 DTP-HepB-Hib 1.0000000000 0.0000000000 0.0000000000 0.2375711988 0.0000000000 1.0684789106 1.2821746928
12.0000000000 DTP-HepB-Hib 2.0000000000 51417548.4079469293 0.4520277943 1.5738253072 1.5738253072 1.3115210894 1.5738253072
13.0000000000 DTP-HepB-Hib 1.0000000000 0.0000000000 0.0000000000 0.2295856123 0.0000000000 1.0325636531 1.2390763838
13.0000000000 DTP-HepB-Hib 2.0000000000 51417548.4079469293 0.4520277943 1.5209236162 1.5209236162 1.2674363469 1.5209236162
14.0000000000 DTP-HepB-Hib 1.0000000000 0.0000000000 0.0000000000 0.1617081269 0.0000000000 0.7272839644 0.8727407573
14.0000000000 DTP-HepB-Hib 2.0000000000 42897683.5314783528 0.5418045703 1.0712592427 1.0712592427 0.8927160356 1.0712592427
15.0000000000 DTP-HepB-Hib 1.0000000000 0.0000000000 0.0000000000 0.1497297472 0.0000000000 0.6734110781 0.8080932938
15.0000000000 DTP-HepB-Hib 2.0000000000 51417548.4079469293 0.4520277943 0.9919067062 0.9919067062 0.8265889219 0.9919067062
16.0000000000 DTP-HepB-Hib 1.0000000000 0.0000000000 0.0000000000 0.1597117303 0.0000000000 0.7183051500 0.8619661800
16.0000000000 DTP-HepB-Hib 2.0000000000 51417548.4079469293 0.4520277943 1.0580338200 1.0580338200 0.8816948500 1.0580338200
17.0000000000 HPV 1.0000000000 44007185.3448805884 0.9183424493 0.9762282883 0.9762282883 4.1302546125 4.9563055350
17.0000000000 HPV 2.0000000000 48240668.7804949433 1.7254458186 2.0614816750 2.0614816750 5.0697453875 6.0836944650
18.0000000000 HPV 1.0000000000 5647785.7905263770 0.8983784830 4.5356723562 4.5356723562 4.0404664688 4.8485597625
18.0000000000 HPV 2.0000000000 14265562.2743468639 1.6879361269 4.6256084024 4.6256084024 4.9595335312 5.9514402375
19.0000000000 HepB 1.0000000000 0.0000000000 0.0000000000 0.0978234348 0.0000000000 0.4399619044 0.5279542853
19.0000000000 HepB 2.0000000000 51417548.4079469293 0.1837974894 0.6480457147 0.6480457147 0.5400380956 0.6480457147
20.0000000000 HepB 1.0000000000 2382046.7620567828 0.1197837977 0.4451066696 0.4451066696 0.5387288625 0.6464746350
20.0000000000 HepB 2.0000000000 40515636.7694215700 0.2250581503 0.4451066696 0.4451066696 0.6612711375 0.7935253650
21.0000000000 HepB 1.0000000000 0.0000000000 0.0000000000 0.0479135191 0.0000000000 0.2154915450 0.2585898540
21.0000000000 HepB 2.0000000000 51417548.4079469293 0.1130069486 0.3174101460 0.3174101460 0.2645084550 0.3174101460
22.0000000000 HepB 1.0000000000 42897683.5314783528 0.1354511426 0.2693644313 0.2693644313 0.2244703594 0.2693644313
