Bundle Name m X Y_low Y Y_high R Rxtheta
10.0000000000 DTP-HepB-Hib 2.0000000000 20533503.3351982310 0.2295856123 0.9015522245 0.9015522245 0.8296668585 0.9956002302
11.0000000000 DTP-HepB-Hib 1.0000000000 31965323.3812857792 1.6751550440 1.7442422585 1.7442422585 2.0736733001 2.4884079602
11.0000000000 DTP-HepB-Hib 2.0000000000 20533503.3351982236 0.2096216460 0.8231563789 0.8231563789 0.7575219142 0.9090262971
12.0000000000 DTP-HepB-Hib 1.0000000000 31965323.3812857717 1.8985090499 1.9768078930 1.9768078930 2.3501630735 2.8201956882
12.0000000000 DTP-HepB-Hib 2.0000000000 19452225.0266611651 0.2375711988 0.9368016710 0.9368016710 0.8585248361 1.0302298034
13.0000000000 DTP-HepB-Hib 1.0000000000 31965323.3812857717 1.8346936197 1.9103605689 1.9103605689 2.2711659954 2.7253991945
13.0000000000 DTP-HepB-Hib 2.0000000000 19452225.0266611651 0.2295856123 0.9053125392 0.9053125392 0.8296668585 0.9956002302
14.0000000000 DTP-HepB-Hib 1.0000000000 31965323.3812857755 1.2922624625 1.3455583137 1.3455583137 1.5996908315 1.9196289978
14.0000000000 DTP-HepB-Hib 2.0000000000 10932360.1501926146 0.1617081269 0.6611823004 0.6611823004 0.5843740481 0.7012488578
15.0000000000 DTP-HepB-Hib 1.0000000000 31965323.3812857829 1.1965393172 1.2458873275 1.2458873275 1.4811952144 1.7774342573
15.0000000000 DTP-HepB-Hib 2.0000000000 19452225.0266611539 0.1497297472 0.5904212212 0.5904212212 0.5410870816 0.6493044979
16.0000000000 DTP-HepB-Hib 1.0000000000 31965323.3812857792 1.2763086050 1.3289464827 1.3289464827 1.5799415620 1.8959298744
16.0000000000 DTP-HepB-Hib 2.0000000000 19452225.0266611576 0.1597117303 0.6297826360 0.6297826360 0.5771595537 0.6925914645
17.0000000000 HPV 1.0000000000 21310215.5875238478 7.3387744786 7.6414422755 7.6414422755 9.0846639815 10.9015967778
17.0000000000 HPV 2.0000000000 66704027.0768314153 0.9183424493 1.1298042608 1.1298042608 3.3186674339 3.9824009206
18.0000000000 HPV 1.0000000000 19790535.7090515941 7.1792359030 10.6646055435 10.6646055435 8.8871712863 10.6646055435
18.0000000000 HPV 2.0000000000 122812.3558216467 0.8983784830 3.8910097123 3.8910097123 3.2465224896 3.8958269876
19.0000000000 HepB 1.0000000000 31965323.3812857755 0.7817390205 0.8139797206 0.8139797206 0.9677142067 1.1612570481
19.0000000000 HepB 2.0000000000 19452225.0266611613 0.0978234348 0.3857418645 0.3857418645 0.3535102266 0.4242122720
20.0000000000 HepB 1.0000000000 31965323.3812857866 0.9572314537 0.9967098620 0.9967098620 1.1849561715 1.4219474058
20.0000000000 HepB 2.0000000000 10932360.1501926035 0.1197837977 0.4897646669 0.4897646669 0.4328696653 0.5194435983
21.0000000000 HepB 1.0000000000 31965323.3812857755 0.3828925815 0.3986839448 0.3986839448 0.4739824686 0.5687789623
21.0000000000 HepB 2.0000000000 19452225.0266611613 0.0479135191 0.1889347908 0.1889347908 0.1731478661 0.2077774393
22.0000000000 HepB 1.0000000000 31965323.3812857792 0.3988464391 0.4152957758 0.4152957758 0.4937317381 0.5924780858
22.0000000000 HepB 2.0000000000 10932360.1501926109 0.0499099157 0.2040686112 0.2040686112 0.1803623605 0.2164348326
23.0000000000 Hib 1.0000000000 31965323.3812857717 3.4300793759 3.5715436722 3.5715436722 4.2460929479 5.0953115375
23.0000000000 Hib 2.0000000000 20533503.3351982310 0.4292252752 1.6855106806 1.6855106806 1.5511163006 1.8613395607
24.0000000000 IPV 1.0000000000 21421935.0394848473 3.3343562305 4.9531167969 4.9531167969 4.1275973307 4.9531167969
24.0000000000 IPV 2.0000000000 0.0000000000 0.0000000000 1.8093952009 0.0000000000 1.5078293341 1.8093952009
