Bundle Name m X Y_low Y Y_high R Rxtheta
7.0000000000 DTP 3.0000000000 2696970.3322950043 0.1473187273 0.1593209166 0.1593209166 0.2684110724 0.3220932868
8.0000000000 DTP 1.0000000000 69558898.4296008050 0.0712684142 0.0839786561 0.0839786561 0.2021556214 0.2425867457
8.0000000000 DTP 2.0000000000 36362393.4101400524 0.0379315360 0.0839786561 0.0839786561 0.1705974731 0.2047169678
8.0000000000 DTP 3.0000000000 2696970.3322950052 0.1646503422 0.1780645539 0.1780645539 0.2999888456 0.3599866147
9.0000000000 DTP-HepB-Hib 1.0000000000 31410802.7543650642 0.5960920554 0.7310018527 0.7310018527 0.8299020246 0.9958824295
9.0000000000 DTP-HepB-Hib 2.0000000000 17309775.3212868571 0.1557189371 0.7310018527 0.7310018527 0.7003475213 0.8404170255
9.0000000000 DTP-HepB-Hib 3.0000000000 2696970.3322950052 0.6759329839 0.7310018527 0.7310018527 1.2315331556 1.4778397867
10.0000000000 DTP-HepB-Hib 1.0000000000 49801856.3841889948 0.4313614547 0.8108800621 0.8108800621 1.2235734978 1.4682881974
10.0000000000 DTP-HepB-Hib 2.0000000000 0.0000000000 0.0000000000 0.2295856123 0.0000000000 1.0325636531 1.2390763838
10.0000000000 DTP-HepB-Hib 3.0000000000 2696970.3322950047 0.9965678608 1.0777591418 1.0777591418 1.8157219601 2.1788663521
11.0000000000 DTP-HepB-Hib 1.0000000000 49801856.3841889948 0.4174173978 0.7403687523 0.7403687523 1.1171758024 1.3406109628
11.0000000000 DTP-HepB-Hib 2.0000000000 0.0000000000 0.0000000000 0.2096216460 0.0000000000 0.9427755094 1.1313306113
11.0000000000 DTP-HepB-Hib 3.0000000000 2696970.3322950052 0.9099097860 0.9840409556 0.9840409556 1.6578330940 1.9893997128
12.0000000000 DTP-HepB-Hib 1.0000000000 48720578.0756519213 0.4463653313 0.8425843523 0.8425843523 1.2661325760 1.5193590912
12.0000000000 DTP-HepB-Hib 2.0000000000 0.0000000000 0.0000000000 0.2375711988 0.0000000000 1.0684789106 1.2821746928
12.0000000000 DTP-HepB-Hib 3.0000000000 2696970.3322950047 1.0312310908 1.1152464163 1.1152464163 1.8788775066 2.2546530079
13.0000000000 DTP-HepB-Hib 1.0000000000 48720578.0756519213 0.4313614547 0.8142621892 0.8142621892 1.2235734978 1.4682881974
13.0000000000 DTP-HepB-Hib 2.0000000000 0.0000000000 0.0000000000 0.2295856123 0.0000000000 1.0325636531 1.2390763838
13.0000000000 DTP-HepB-Hib 3.0000000000 2696970.3322950047 0.9965678608 1.0777591418 1.0777591418 1.8157219601 2.1788663521
14.0000000000 DTP-HepB-Hib 1.0000000000 40200713.1991833448 0.5310621085 0.5946849558 0.5946849558 0.8618213332 1.0341855999
14.0000000000 DTP-HepB-Hib 2.0000000000 0.0000000000 0.0000000000 0.1617081269 0.0000000000 0.7272839644 0.8727407573
14.0000000000 DTP-HepB-Hib 3.0000000000 2696970.3322950047 0.7019304063 0.7591173086 0.7591173086 1.2788998154 1.5346797785
15.0000000000 DTP-HepB-Hib 1.0000000000 0.0000000000 0.0000000000 0.7028863968 0.0000000000 0.7979827160 0.9575792592
15.0000000000 DTP-HepB-Hib 2.0000000000 48720578.0756519288 0.4381412963 0.4481407775 0.4481407775 0.6734110781 0.8080932938
15.0000000000 DTP-HepB-Hib 3.0000000000 2696970.3322950043 0.7028863968 0.7028863968 0.7028863968 1.1841664957 1.4209997949
16.0000000000 DTP-HepB-Hib 1.0000000000 48720578.0756519213 0.4386739194 0.5664432620 0.5664432620 0.8511815637 1.0214178764
16.0000000000 DTP-HepB-Hib 2.0000000000 0.0000000000 0.0000000000 0.1597117303 0.0000000000 0.7183051500 0.8619661800
16.0000000000 DTP-HepB-Hib 3.0000000000 2696970.3322950047 0.6932645988 0.7497454899 0.7497454899 1.2631109288 1.5157331145
17.0000000000 HPV 1.0000000000 46372598.9530671984 1.7254458186 2.0331674636 2.0331674636 4.8942939913 5.8731527895
17.0000000000 HPV 2.0000000000 44007185.3448805884 0.9183424493 0.9762282883 0.9762282883 4.1302546125 4.9563055350
17.0000000000 HPV 3.0000000000 1797980.2215300030 3.9862714433 4.3110365672 4.3110365672 7.2628878405 8.7154654086
18.0000000000 HPV 1.0000000000 18102317.5902646370 1.6879361269 3.5569869835 3.5569869835 4.7878962958 5.7454755549
18.0000000000 HPV 2.0000000000 13050.2530786023 0.8983784830 3.5569869835 3.5569869835 4.0404664688 4.8485597625
18.0000000000 HPV 3.0000000000 1797980.2215300030 3.8996133685 4.2173183809 4.2173183809 7.1049989744 8.5259987693
19.0000000000 HepB 1.0000000000 48720578.0756519288 0.1837974894 0.3469464980 0.3469464980 0.5213487078 0.6256184493
19.0000000000 HepB 2.0000000000 0.0000000000 0.0000000000 0.0978234348 0.0000000000 0.4399619044 0.5279542853
19.0000000000 HepB 3.0000000000 2696970.3322950043 0.4246245668 0.4592191126 0.4592191126 0.7736554439 0.9283865327
20.0000000000 HepB 1.0000000000 40200713.1991833448 0.2250581503 0.4405073747 0.4405073747 0.6383861728 0.7660634073
20.0000000000 HepB 2.0000000000 0.0000000000 0.0000000000 0.1197837977 0.0000000000 0.5387288625 0.6464746350
20.0000000000 HepB 3.0000000000 2696970.3322950047 0.5199484491 0.5623091175 0.5623091175 0.9473331966 1.1367998359
21.0000000000 HepB 1.0000000000 48720578.0756519213 0.1077496663 0.1699329786 0.1699329786 0.2553544691 0.3064253629
21.0000000000 HepB 2.0000000000 0.0000000000 0.0000000000 0.0479135191 0.0000000000 0.2154915450 0.2585898540
21.0000000000 HepB 3.0000000000 2696970.3322950047 0.2079793797 0.2249236470 0.2249236470 0.3789332786 0.4547199344
22.0000000000 HepB 1.0000000000 40200713.1991833448 0.1300040271 0.1835447394 0.1835447394 0.2659942387 0.3191930864
22.0000000000 HepB 2.0000000000 0.0000000000 0.0000000000 0.0499099157 0.0000000000 0.2244703594 0.2693644313
