ExpName[i], vacc_id, vacc_name, market, X_bm, YLow_bm, YHigh_bm, theta_Rbm, min_price\n
market_assignments_GNI_3_MC,42,OPV,2,0.00,0.00,0.00,0.10,0.03
market_assignments_GNI_3_MC,42,OPV,3,51417548.41,0.13,0.20,0.20,0.13
market_assignments_GNI_3_MC,43,PCV,1,12339468.98,4.63,6.32,6.87,4.63
market_assignments_GNI_3_MC,43,PCV,2,23866618.41,0.58,1.37,1.70,0.58
market_assignments_GNI_3_MC,43,PCV,3,0.00,0.00,0.00,3.49,2.19
market_assignments_GNI_3_MC,44,PCV,1,14584202.59,4.87,6.57,7.23,4.87
market_assignments_GNI_3_MC,44,PCV,2,34220161.79,0.61,1.44,1.79,0.61
market_assignments_GNI_3_MC,44,PCV,3,5504766.71,2.30,3.59,3.67,2.30
market_assignments_GNI_3_MC,45,PCV,1,2047049.07,4.87,7.15,7.23,4.87
market_assignments_GNI_3_MC,45,PCV,2,34220161.79,0.61,1.44,1.79,0.61
market_assignments_GNI_3_MC,45,PCV,3,18041920.23,2.30,3.35,3.67,2.30
market_assignments_GNI_3_MC,46,PCV,1,2047049.07,5.50,8.09,8.18,5.50
market_assignments_GNI_3_MC,46,PCV,2,34220161.79,0.69,1.63,2.02,0.69
market_assignments_GNI_3_MC,46,PCV,3,18041920.23,2.60,3.79,4.16,2.60
market_assignments_GNI_3_MC,47,PCV,1,2047049.07,5.26,7.74,7.82,5.26
market_assignments_GNI_3_MC,47,PCV,2,34220161.79,0.66,1.56,1.93,0.66
market_assignments_GNI_3_MC,47,PCV,3,18041920.23,2.49,3.62,3.98,2.49
market_assignments_GNI_3_MC,48,PCV,1,5410999.01,4.63,6.65,6.87,4.63
market_assignments_GNI_3_MC,48,PCV,2,23866618.41,0.58,1.37,1.70,0.58
market_assignments_GNI_3_MC,48,PCV,3,6928469.97,2.19,3.35,3.49,2.19
market_assignments_GNI_3_MC,49,Rota,1,11511141.06,1.53,1.73,2.01,1.36
market_assignments_GNI_3_MC,49,Rota,2,2049964.28,0.17,0.49,0.50,0.17
market_assignments_GNI_3_MC,49,Rota,3,8162547.09,0.64,0.93,1.02,0.64
market_assignments_GNI_3_MC,50,Rota,1,10323349.17,1.52,2.03,2.25,1.52
market_assignments_GNI_3_MC,50,Rota,2,13854791.40,0.19,0.50,0.56,0.19
market_assignments_GNI_3_MC,50,Rota,3,12027946.82,0.72,1.04,1.14,0.72
market_assignments_GNI_3_MC,51,Rota,1,10287088.88,3.75,5.03,5.57,3.75
market_assignments_GNI_3_MC,51,Rota,2,31994095.38,0.47,0.82,1.38,0.47
market_assignments_GNI_3_MC,51,Rota,3,12027946.82,1.77,2.58,2.83,1.77
market_assignments_GNI_3_MC,52,Td,1,31965323.38,0.18,0.18,0.26,0.18
market_assignments_GNI_3_MC,52,Td,2,51533414.15,0.02,0.02,0.06,0.02
market_assignments_GNI_3_MC,52,Td,3,42958787.57,0.08,0.09,0.13,0.08
market_assignments_GNI_3_MC,53,Td,1,31965323.38,0.18,0.18,0.26,0.18
market_assignments_GNI_3_MC,53,Td,2,51533414.15,0.02,0.02,0.06,0.02
market_assignments_GNI_3_MC,53,Td,3,42958787.57,0.08,0.09,0.13,0.08
market_assignments_GNI_3_MC,54,Td,1,0.00,0.00,0.00,0.21,0.14
market_assignments_GNI_3_MC,54,Td,2,0.00,0.00,0.00,0.05,0.02
market_assignments_GNI_3_MC,54,Td,3,0.00,0.00,0.00,0.11,0.07
market_assignments_GNI_3_MC,55,Td,1,25743006.83,0.22,0.27,0.33,0.22
market_assignments_GNI_3_MC,55,Td,2,44755417.62,0.03,0.06,0.08,0.03
market_assignments_GNI_3_MC,55,Td,3,0.00,0.00,0.00,0.17,0.11
market_assignments_GNI_3_MC,56,Td,1,28596891.60,0.16,0.18,0.24,0.16
market_assignments_GNI_3_MC,56,Td,2,38773953.90,0.02,0.04,0.06,0.02
market_assignments_GNI_3_MC,56,Td,3,3127578.95,0.08,0.12,0.12,0.08
market_assignments_GNI_3_MC,57,Td,1,28596891.60,0.16,0.18,0.24,0.16
market_assignments_GNI_3_MC,57,Td,2,50349406.67,0.02,0.03,0.06,0.02
market_assignments_GNI_3_MC,57,Td,3,11568920.20,0.08,0.11,0.12,0.08
market_assignments_GNI_3_MC,58,Td,1,28596891.60,0.14,0.16,0.21,0.14
market_assignments_GNI_3_MC,58,Td,2,46573889.76,0.02,0.03,0.05,0.02
market_assignments_GNI_3_MC,58,Td,3,15344437.11,0.07,0.10,0.11,0.07
market_assignments_GNI_3_MC,59,YF,1,4303263.80,2.04,2.80,3.03,2.04
market_assignments_GNI_3_MC,59,YF,2,11406720.60,0.26,0.60,0.75,0.26
market_assignments_GNI_3_MC,59,YF,3,1789624.51,0.97,1.51,1.54,0.97
market_assignments_GNI_3_MC,60,YF,1,3035811.83,1.55,2.18,2.30,1.55
market_assignments_GNI_3_MC,60,YF,2,14463797.08,0.28,0.40,0.57,0.19
market_assignments_GNI_3_MC,60,YF,3,0.00,0.00,0.00,1.17,0.73
market_assignments_GNI_3_MC,61,YF,1,10655107.79,2.30,2.39,3.41,2.30
market_assignments_GNI_3_MC,61,YF,2,17177804.72,0.29,0.32,0.84,0.29
market_assignments_GNI_3_MC,61,YF,3,14319595.86,1.09,1.12,1.73,1.09
market_assignments_GNI_3_MC,62,YF,1,3035811.83,1.55,2.18,2.30,1.55
market_assignments_GNI_3_MC,62,YF,2,14463797.08,0.28,0.40,0.57,0.19
market_assignments_GNI_3_MC,62,YF,3,0.00,0.00,0.00,1.17,0.73
