ExpName[i], vacc_id, vacc_name, market, X_bm, YLow_bm, YHigh_bm, theta_Rbm, min_price\n
market_assignments_GNI_4_BH,25,IPV,1,0.00,0.00,0.00,1.13,0.49
market_assignments_GNI_4_BH,25,IPV,2,0.00,0.00,0.00,1.98,1.35
market_assignments_GNI_4_BH,25,IPV,3,20214732.78,2.17,2.53,3.00,2.17
market_assignments_GNI_4_BH,25,IPV,4,32284093.94,3.18,4.03,5.52,3.18
market_assignments_GNI_4_BH,26,IPV,1,0.00,0.00,0.00,1.43,0.62
market_assignments_GNI_4_BH,26,IPV,2,0.00,0.00,0.00,2.51,1.71
market_assignments_GNI_4_BH,26,IPV,3,13571250.62,2.75,3.44,3.79,2.75
market_assignments_GNI_4_BH,26,IPV,4,37846297.79,4.02,4.10,6.99,4.02
market_assignments_GNI_4_BH,27,IPV,1,21421935.04,0.35,0.81,0.81,0.35
market_assignments_GNI_4_BH,27,IPV,2,0.00,0.00,0.00,1.42,0.96
market_assignments_GNI_4_BH,27,IPV,3,0.00,0.00,0.00,2.14,1.55
market_assignments_GNI_4_BH,27,IPV,4,0.00,0.00,0.00,3.94,2.27
market_assignments_GNI_4_BH,28,IPV,1,0.00,0.00,0.00,1.07,0.47
market_assignments_GNI_4_BH,28,IPV,2,19841065.06,1.28,1.89,1.89,1.28
market_assignments_GNI_4_BH,28,IPV,3,1580869.98,2.06,2.81,2.85,2.06
market_assignments_GNI_4_BH,28,IPV,4,0.00,0.00,0.00,5.25,3.02
market_assignments_GNI_4_BH,29,IPV,1,0.00,0.00,0.00,1.29,0.56
market_assignments_GNI_4_BH,29,IPV,2,0.00,0.00,0.00,2.27,1.54
market_assignments_GNI_4_BH,29,IPV,3,0.00,0.00,0.00,3.43,2.48
market_assignments_GNI_4_BH,29,IPV,4,21421935.04,3.63,6.31,6.31,3.63
market_assignments_GNI_4_BH,30,MMR,1,17374138.66,0.28,0.34,0.65,0.28
market_assignments_GNI_4_BH,30,MMR,2,728905.03,0.78,1.13,1.14,0.78
market_assignments_GNI_4_BH,30,MMR,3,0.00,0.00,0.00,1.73,1.25
market_assignments_GNI_4_BH,30,MMR,4,0.00,0.00,0.00,3.18,1.83
market_assignments_GNI_4_BH,31,MMR,1,0.00,0.00,0.00,2.06,0.89
market_assignments_GNI_4_BH,31,MMR,2,0.00,0.00,0.00,3.62,2.46
market_assignments_GNI_4_BH,31,MMR,3,17613004.88,3.96,4.16,5.47,3.96
market_assignments_GNI_4_BH,31,MMR,4,25230865.19,5.79,5.91,10.08,5.79
market_assignments_GNI_4_BH,32,MMR,1,0.00,0.00,0.00,1.36,0.59
market_assignments_GNI_4_BH,32,MMR,2,5583869.37,1.62,2.22,2.39,1.62
market_assignments_GNI_4_BH,32,MMR,3,5964897.37,2.61,3.33,3.61,2.61
market_assignments_GNI_4_BH,32,MMR,4,6554276.96,3.82,6.08,6.65,3.82
market_assignments_GNI_4_BH,33,MMR,1,3445154.22,0.29,0.65,0.68,0.29
market_assignments_GNI_4_BH,33,MMR,2,14657889.47,0.81,0.85,1.19,0.81
market_assignments_GNI_4_BH,33,MMR,3,0.00,0.00,0.00,1.80,1.30
market_assignments_GNI_4_BH,33,MMR,4,0.00,0.00,0.00,3.31,1.91
market_assignments_GNI_4_BH,34,OPV,1,0.00,0.00,0.00,0.08,0.04
market_assignments_GNI_4_BH,34,OPV,2,0.00,0.00,0.00,0.15,0.10
market_assignments_GNI_4_BH,34,OPV,3,0.00,0.00,0.00,0.22,0.16
market_assignments_GNI_4_BH,34,OPV,4,42843870.08,0.23,0.41,0.41,0.23
market_assignments_GNI_4_BH,35,OPV,1,3242732.72,0.02,0.04,0.04,0.02
market_assignments_GNI_4_BH,35,OPV,2,0.00,0.00,0.00,0.07,0.05
