ExpName[i], vacc_id, vacc_name, market, X_bm, YLow_bm, YHigh_bm, theta_Rbm, min_price\n
market_assignments_GNI_4_MC,20,HepB,1,29815032.94,0.96,0.99,1.34,0.96
market_assignments_GNI_4_MC,20,HepB,2,0.00,0.00,0.00,0.35,0.12
market_assignments_GNI_4_MC,20,HepB,3,13040777.94,0.45,0.67,0.72,0.45
market_assignments_GNI_4_MC,20,HepB,4,41872.65,1.37,1.41,1.86,1.37
market_assignments_GNI_4_MC,21,HepB,1,29815032.94,0.38,0.40,0.53,0.38
market_assignments_GNI_4_MC,21,HepB,2,0.00,0.00,0.00,0.14,0.05
market_assignments_GNI_4_MC,21,HepB,3,21560642.82,0.18,0.26,0.29,0.18
market_assignments_GNI_4_MC,21,HepB,4,41872.65,0.55,0.56,0.74,0.55
market_assignments_GNI_4_MC,22,HepB,1,29815032.94,0.40,0.41,0.56,0.40
market_assignments_GNI_4_MC,22,HepB,2,0.00,0.00,0.00,0.15,0.05
market_assignments_GNI_4_MC,22,HepB,3,13040777.94,0.19,0.28,0.30,0.19
market_assignments_GNI_4_MC,22,HepB,4,41872.65,0.57,0.59,0.77,0.57
market_assignments_GNI_4_MC,23,Hib,1,29815032.94,3.43,3.55,4.78,3.43
market_assignments_GNI_4_MC,23,Hib,2,0.00,0.00,0.00,1.26,0.43
market_assignments_GNI_4_MC,23,Hib,3,22641921.13,1.62,2.28,2.59,1.62
market_assignments_GNI_4_MC,23,Hib,4,41872.65,4.93,5.05,6.65,4.93
market_assignments_GNI_4_MC,24,IPV,1,0.00,0.00,0.00,4.65,3.33
market_assignments_GNI_4_MC,24,IPV,2,21380062.39,0.42,1.22,1.22,0.42
market_assignments_GNI_4_MC,24,IPV,3,0.00,0.00,0.00,2.52,1.58
market_assignments_GNI_4_MC,24,IPV,4,41872.65,4.79,4.91,6.47,4.79
market_assignments_GNI_4_MC,25,IPV,1,29815032.94,3.91,4.04,5.45,3.91
market_assignments_GNI_4_MC,25,IPV,2,0.00,0.00,0.00,1.44,0.49
market_assignments_GNI_4_MC,25,IPV,3,22641921.13,1.85,2.60,2.95,1.85
market_assignments_GNI_4_MC,25,IPV,4,41872.65,5.61,5.76,7.58,5.61
market_assignments_GNI_4_MC,26,IPV,1,29815032.94,4.95,5.11,6.90,4.95
market_assignments_GNI_4_MC,26,IPV,2,0.00,0.00,0.00,1.82,0.62
market_assignments_GNI_4_MC,26,IPV,3,21560642.82,2.34,3.32,3.73,2.34
market_assignments_GNI_4_MC,26,IPV,4,41872.65,7.10,7.29,9.59,7.10
market_assignments_GNI_4_MC,27,IPV,1,0.00,0.00,0.00,3.89,2.79
market_assignments_GNI_4_MC,27,IPV,2,21380062.39,0.35,1.03,1.03,0.35
market_assignments_GNI_4_MC,27,IPV,3,0.00,0.00,0.00,2.11,1.32
market_assignments_GNI_4_MC,27,IPV,4,41872.65,4.01,4.11,5.41,4.01
market_assignments_GNI_4_MC,28,IPV,1,8102491.97,3.72,4.71,5.18,3.72
market_assignments_GNI_4_MC,28,IPV,2,9152473.27,0.47,1.22,1.36,0.47
market_assignments_GNI_4_MC,28,IPV,3,4125097.15,1.76,2.69,2.81,1.76
market_assignments_GNI_4_MC,28,IPV,4,41872.65,5.34,5.48,7.21,5.34
market_assignments_GNI_4_MC,29,IPV,1,21380062.39,4.47,6.23,6.23,4.47
market_assignments_GNI_4_MC,29,IPV,2,0.00,0.00,0.00,1.64,0.56
market_assignments_GNI_4_MC,29,IPV,3,0.00,0.00,0.00,3.37,2.11
market_assignments_GNI_4_MC,29,IPV,4,41872.65,6.42,6.58,8.66,6.42
market_assignments_GNI_4_MC,30,MMR,1,0.00,0.00,0.00,3.14,2.25
market_assignments_GNI_4_MC,30,MMR,2,18103043.70,0.48,0.83,0.83,0.28
market_assignments_GNI_4_MC,30,MMR,3,0.00,0.00,0.00,1.70,1.06
market_assignments_GNI_4_MC,30,MMR,4,0.00,0.00,0.00,4.36,3.23
market_assignments_GNI_4_MC,31,MMR,1,19876688.62,7.13,7.37,9.95,7.13
market_assignments_GNI_4_MC,31,MMR,2,0.00,0.00,0.00,2.62,0.89
market_assignments_GNI_4_MC,31,MMR,3,22939266.35,3.37,4.20,5.38,3.37
market_assignments_GNI_4_MC,31,MMR,4,27915.10,10.24,10.51,13.83,10.24
market_assignments_GNI_4_MC,32,MMR,1,10393642.91,4.71,5.53,6.56,4.71
market_assignments_GNI_4_MC,32,MMR,2,0.00,0.00,0.00,1.73,0.59
market_assignments_GNI_4_MC,32,MMR,3,7681485.69,2.23,3.18,3.55,2.23
market_assignments_GNI_4_MC,32,MMR,4,27915.10,6.76,6.94,9.13,6.76
market_assignments_GNI_4_MC,33,MMR,1,0.00,0.00,0.00,3.27,2.35
market_assignments_GNI_4_MC,33,MMR,2,16505355.00,0.42,0.53,0.86,0.29
market_assignments_GNI_4_MC,33,MMR,3,1597688.69,1.11,1.74,1.77,1.11
market_assignments_GNI_4_MC,33,MMR,4,0.00,0.00,0.00,4.55,3.37
market_assignments_GNI_4_MC,34,OPV,1,39753377.25,0.29,0.40,0.40,0.29
market_assignments_GNI_4_MC,34,OPV,2,0.00,0.00,0.00,0.11,0.04
market_assignments_GNI_4_MC,34,OPV,3,3034662.63,0.14,0.21,0.22,0.14
market_assignments_GNI_4_MC,34,OPV,4,55830.20,0.41,0.42,0.56,0.41
market_assignments_GNI_4_MC,35,OPV,1,19912158.49,0.14,0.18,0.20,0.14
market_assignments_GNI_4_MC,35,OPV,2,12077036.21,0.02,0.05,0.05,0.02
market_assignments_GNI_4_MC,35,OPV,3,10799100.62,0.07,0.10,0.11,0.07
market_assignments_GNI_4_MC,35,OPV,4,55574.76,0.21,0.21,0.28,0.21
market_assignments_GNI_4_MC,36,OPV,1,39753377.25,0.21,0.21,0.29,0.21
market_assignments_GNI_4_MC,36,OPV,2,0.00,0.00,0.00,0.08,0.03
market_assignments_GNI_4_MC,36,OPV,3,12689619.27,0.10,0.15,0.16,0.10
market_assignments_GNI_4_MC,36,OPV,4,55830.20,0.30,0.31,0.40,0.30
market_assignments_GNI_4_MC,37,OPV,1,39753377.25,0.22,0.23,0.31,0.22
market_assignments_GNI_4_MC,37,OPV,2,0.00,0.00,0.00,0.08,0.03
market_assignments_GNI_4_MC,37,OPV,3,11608340.96,0.11,0.16,0.17,0.11
market_assignments_GNI_4_MC,37,OPV,4,55830.20,0.32,0.33,0.43,0.32
market_assignments_GNI_4_MC,38,OPV,1,11079935.93,0.19,0.25,0.27,0.19
market_assignments_GNI_4_MC,38,OPV,2,40281782.27,0.02,0.05,0.07,0.02
market_assignments_GNI_4_MC,38,OPV,3,0.00,0.00,0.00,0.14,0.09
market_assignments_GNI_4_MC,38,OPV,4,55830.20,0.27,0.28,0.37,0.27
market_assignments_GNI_4_MC,39,OPV,1,34503739.30,0.21,0.23,0.29,0.21
market_assignments_GNI_4_MC,39,OPV,2,16857978.91,0.03,0.07,0.08,0.03
market_assignments_GNI_4_MC,39,OPV,3,0.00,0.00,0.00,0.16,0.10
market_assignments_GNI_4_MC,39,OPV,4,55830.20,0.30,0.31,0.40,0.30
market_assignments_GNI_4_MC,40,OPV,1,39753377.25,0.30,0.31,0.42,0.30
market_assignments_GNI_4_MC,40,OPV,2,0.00,0.00,0.00,0.11,0.04
market_assignments_GNI_4_MC,40,OPV,3,11608340.96,0.14,0.22,0.23,0.14
market_assignments_GNI_4_MC,40,OPV,4,55830.20,0.44,0.45,0.59,0.44
market_assignments_GNI_4_MC,41,OPV,1,39753377.25,0.22,0.31,0.31,0.22
market_assignments_GNI_4_MC,41,OPV,2,0.00,0.00,0.00,0.08,0.03
market_assignments_GNI_4_MC,41,OPV,3,3088476.08,0.11,0.17,0.17,0.11
market_assignments_GNI_4_MC,41,OPV,4,55830.20,0.32,0.33,0.43,0.32
market_assignments_GNI_4_MC,42,OPV,1,39753377.25,0.27,0.28,0.38,0.27
market_assignments_GNI_4_MC,42,OPV,2,0.00,0.00,0.00,0.10,0.03
market_assignments_GNI_4_MC,42,OPV,3,11608340.96,0.13,0.19,0.20,0.13
market_assignments_GNI_4_MC,42,OPV,4,55830.20,0.39,0.40,0.53,0.39
market_assignments_GNI_4_MC,43,PCV,1,29815032.94,4.63,6.45,6.45,4.63
market_assignments_GNI_4_MC,43,PCV,2,6349181.80,0.58,1.63,1.70,0.58
market_assignments_GNI_4_MC,43,PCV,3,0.00,0.00,0.00,3.49,2.19
market_assignments_GNI_4_MC,43,PCV,4,41872.65,6.64,6.82,8.97,6.64
market_assignments_GNI_4_MC,44,PCV,1,29815032.94,4.87,5.03,6.79,4.87
market_assignments_GNI_4_MC,44,PCV,2,24452225.50,0.61,1.57,1.79,0.61
market_assignments_GNI_4_MC,44,PCV,3,0.00,0.00,0.00,3.67,2.30
market_assignments_GNI_4_MC,44,PCV,4,41872.65,6.99,7.17,9.44,6.99
market_assignments_GNI_4_MC,45,PCV,1,29815032.94,4.87,5.03,6.79,4.87
market_assignments_GNI_4_MC,45,PCV,2,14762008.94,0.61,1.67,1.79,0.61
market_assignments_GNI_4_MC,45,PCV,3,9690216.56,2.30,3.51,3.67,2.30
market_assignments_GNI_4_MC,45,PCV,4,41872.65,6.99,7.17,9.44,6.99
market_assignments_GNI_4_MC,46,PCV,1,29815032.94,5.50,5.69,7.68,5.50
market_assignments_GNI_4_MC,46,PCV,2,0.00,0.00,0.00,2.02,0.69
market_assignments_GNI_4_MC,46,PCV,3,24452225.50,2.60,3.61,4.16,2.60
market_assignments_GNI_4_MC,46,PCV,4,41872.65,7.90,8.11,10.67,7.90
market_assignments_GNI_4_MC,47,PCV,1,29815032.94,5.26,5.44,7.34,5.26
market_assignments_GNI_4_MC,47,PCV,2,0.00,0.00,0.00,1.93,0.66
market_assignments_GNI_4_MC,47,PCV,3,24452225.50,2.49,3.45,3.98,2.49
market_assignments_GNI_4_MC,47,PCV,4,41872.65,7.56,7.76,10.21,7.56
market_assignments_GNI_4_MC,48,PCV,1,29815032.94,4.63,6.45,6.45,4.63
market_assignments_GNI_4_MC,48,PCV,2,6349181.80,0.58,1.63,1.70,0.58
market_assignments_GNI_4_MC,48,PCV,3,0.00,0.00,0.00,3.49,2.19
market_assignments_GNI_4_MC,48,PCV,4,41872.65,6.64,6.82,8.97,6.64
market_assignments_GNI_4_MC,49,Rota,1,8875244.45,1.36,1.70,1.89,1.36
market_assignments_GNI_4_MC,49,Rota,2,12820492.88,0.17,0.42,0.50,0.17
market_assignments_GNI_4_MC,49,Rota,3,0.00,0.00,0.00,1.02,0.64
market_assignments_GNI_4_MC,49,Rota,4,27915.10,1.95,2.00,2.63,1.95
market_assignments_GNI_4_MC,50,Rota,1,16576353.10,1.52,1.72,2.11,1.52
market_assignments_GNI_4_MC,50,Rota,2,16022570.17,0.19,0.49,0.56,0.19
market_assignments_GNI_4_MC,50,Rota,3,3579249.02,0.72,1.12,1.14,0.72
market_assignments_GNI_4_MC,50,Rota,4,27915.10,2.18,2.23,2.94,2.18
market_assignments_GNI_4_MC,51,Rota,1,19876688.62,3.75,3.88,5.23,3.75
market_assignments_GNI_4_MC,51,Rota,2,5765335.65,0.47,1.33,1.38,0.47
market_assignments_GNI_4_MC,51,Rota,3,28639191.71,1.77,1.82,2.83,1.77
market_assignments_GNI_4_MC,51,Rota,4,27915.10,5.38,5.53,7.27,5.38
market_assignments_GNI_4_MC,52,Td,1,29815032.94,0.18,0.18,0.24,0.18
market_assignments_GNI_4_MC,52,Td,2,51533414.15,0.02,0.02,0.06,0.02
market_assignments_GNI_4_MC,52,Td,3,42958787.57,0.08,0.09,0.13,0.08
market_assignments_GNI_4_MC,52,Td,4,41872.65,0.25,0.26,0.34,0.25
market_assignments_GNI_4_MC,53,Td,1,29815032.94,0.18,0.18,0.24,0.18
market_assignments_GNI_4_MC,53,Td,2,51533414.15,0.02,0.02,0.06,0.02
market_assignments_GNI_4_MC,53,Td,3,42958787.57,0.08,0.09,0.13,0.08
market_assignments_GNI_4_MC,53,Td,4,41872.65,0.25,0.26,0.34,0.25
market_assignments_GNI_4_MC,54,Td,1,0.00,0.00,0.00,0.20,0.14
market_assignments_GNI_4_MC,54,Td,2,0.00,0.00,0.00,0.05,0.02
market_assignments_GNI_4_MC,54,Td,3,0.00,0.00,0.00,0.11,0.07
market_assignments_GNI_4_MC,54,Td,4,0.00,0.00,0.00,0.28,0.21
market_assignments_GNI_4_MC,55,Td,1,29815032.94,0.22,0.23,0.31,0.22
market_assignments_GNI_4_MC,55,Td,2,0.00,0.00,0.00,0.08,0.03
market_assignments_GNI_4_MC,55,Td,3,40641518.86,0.11,0.12,0.17,0.11
market_assignments_GNI_4_MC,55,Td,4,41872.65,0.32,0.33,0.43,0.32
market_assignments_GNI_4_MC,56,Td,1,29815032.94,0.16,0.16,0.22,0.16
market_assignments_GNI_4_MC,56,Td,2,0.00,0.00,0.00,0.06,0.02
market_assignments_GNI_4_MC,56,Td,3,40641518.86,0.08,0.08,0.12,0.08
market_assignments_GNI_4_MC,56,Td,4,41872.65,0.23,0.24,0.31,0.23
market_assignments_GNI_4_MC,57,Td,1,29815032.94,0.16,0.16,0.22,0.16
market_assignments_GNI_4_MC,57,Td,2,17699525.32,0.02,0.05,0.06,0.02
market_assignments_GNI_4_MC,57,Td,3,42958787.57,0.08,0.08,0.12,0.08
market_assignments_GNI_4_MC,57,Td,4,41872.65,0.23,0.24,0.31,0.23
market_assignments_GNI_4_MC,58,Td,1,29815032.94,0.14,0.15,0.20,0.14
market_assignments_GNI_4_MC,58,Td,2,17699525.32,0.02,0.05,0.05,0.02
market_assignments_GNI_4_MC,58,Td,3,42958787.57,0.07,0.07,0.11,0.07
market_assignments_GNI_4_MC,58,Td,4,41872.65,0.21,0.21,0.28,0.21
market_assignments_GNI_4_MC,59,YF,1,9938344.31,2.04,2.11,2.85,2.04
market_assignments_GNI_4_MC,59,YF,2,0.00,0.00,0.00,0.75,0.26
market_assignments_GNI_4_MC,59,YF,3,7547307.04,0.97,1.36,1.54,0.97
market_assignments_GNI_4_MC,59,YF,4,13957.55,2.93,3.01,3.96,2.93
market_assignments_GNI_4_MC,60,YF,1,9938344.31,1.55,1.60,2.16,1.55
market_assignments_GNI_4_MC,60,YF,2,126394.63,0.19,0.57,0.57,0.19
market_assignments_GNI_4_MC,60,YF,3,7420912.41,0.73,1.03,1.17,0.73
market_assignments_GNI_4_MC,60,YF,4,13957.55,2.22,2.28,3.00,2.22
market_assignments_GNI_4_MC,61,YF,1,9938344.31,2.30,2.38,3.20,2.30
market_assignments_GNI_4_MC,61,YF,2,17177804.72,0.29,0.32,0.84,0.29
market_assignments_GNI_4_MC,61,YF,3,14319595.86,1.09,1.12,1.73,1.09
market_assignments_GNI_4_MC,61,YF,4,13957.55,3.30,3.39,4.46,3.30
market_assignments_GNI_4_MC,62,YF,1,9938344.31,1.55,1.60,2.16,1.55
market_assignments_GNI_4_MC,62,YF,2,0.00,0.00,0.00,0.57,0.19
market_assignments_GNI_4_MC,62,YF,3,7547307.04,0.73,1.03,1.17,0.73
market_assignments_GNI_4_MC,62,YF,4,13957.55,2.22,2.28,3.00,2.22
