ExpName[i], vacc_id, vacc_name, market, X_bm, YLow_bm, YHigh_bm, theta_Rbm, min_price\n
market_assignments_GNI_3_BH,27,IPV,2,0.00,0.00,0.00,1.75,1.10
market_assignments_GNI_3_BH,27,IPV,3,0.00,0.00,0.00,3.63,2.01
market_assignments_GNI_3_BH,28,IPV,1,0.00,0.00,0.00,1.22,0.47
market_assignments_GNI_3_BH,28,IPV,2,7968972.24,1.46,2.12,2.33,1.46
market_assignments_GNI_3_BH,28,IPV,3,13452962.80,2.68,3.97,4.84,2.68
market_assignments_GNI_3_BH,29,IPV,1,0.00,0.00,0.00,1.47,0.56
market_assignments_GNI_3_BH,29,IPV,2,21421935.04,1.76,2.80,2.80,1.76
market_assignments_GNI_3_BH,29,IPV,3,0.00,0.00,0.00,5.81,3.22
market_assignments_GNI_3_BH,30,MMR,1,0.00,0.00,0.00,0.74,0.28
market_assignments_GNI_3_BH,30,MMR,2,18103043.70,0.88,1.41,1.41,0.88
market_assignments_GNI_3_BH,30,MMR,3,0.00,0.00,0.00,2.93,1.62
market_assignments_GNI_3_BH,31,MMR,1,26495150.08,0.89,0.92,2.35,0.89
market_assignments_GNI_3_BH,31,MMR,2,16348720.00,2.80,3.92,4.46,2.80
market_assignments_GNI_3_BH,31,MMR,3,0.00,0.00,0.00,9.28,5.14
market_assignments_GNI_3_BH,32,MMR,1,2661721.86,0.59,1.50,1.55,0.59
market_assignments_GNI_3_BH,32,MMR,2,0.00,0.00,0.00,2.94,1.85
market_assignments_GNI_3_BH,32,MMR,3,15441321.84,3.39,4.17,6.12,3.39
market_assignments_GNI_3_BH,33,MMR,1,0.00,0.00,0.00,0.77,0.29
market_assignments_GNI_3_BH,33,MMR,2,2303189.86,0.92,1.43,1.47,0.92
market_assignments_GNI_3_BH,33,MMR,3,15799853.83,1.69,2.02,3.05,1.69
market_assignments_GNI_3_BH,34,OPV,1,0.00,0.00,0.00,0.09,0.04
market_assignments_GNI_3_BH,34,OPV,2,42843870.08,0.14,0.18,0.18,0.11
market_assignments_GNI_3_BH,34,OPV,3,0.00,0.00,0.00,0.37,0.21
market_assignments_GNI_3_BH,35,OPV,1,0.00,0.00,0.00,0.05,0.02
market_assignments_GNI_3_BH,35,OPV,2,22626226.30,0.06,0.08,0.09,0.06
market_assignments_GNI_3_BH,35,OPV,3,20217643.78,0.10,0.16,0.19,0.10
market_assignments_GNI_3_BH,36,OPV,1,0.00,0.00,0.00,0.07,0.03
market_assignments_GNI_3_BH,36,OPV,2,50081739.54,0.11,0.13,0.13,0.08
market_assignments_GNI_3_BH,36,OPV,3,2417087.18,0.15,0.27,0.27,0.15
market_assignments_GNI_3_BH,37,OPV,1,38883719.49,0.03,0.06,0.07,0.03
market_assignments_GNI_3_BH,37,OPV,2,0.00,0.00,0.00,0.14,0.09
market_assignments_GNI_3_BH,37,OPV,3,12533828.92,0.16,0.27,0.29,0.16
market_assignments_GNI_3_BH,38,OPV,1,0.00,0.00,0.00,0.06,0.02
market_assignments_GNI_3_BH,38,OPV,2,0.00,0.00,0.00,0.12,0.08
market_assignments_GNI_3_BH,38,OPV,3,51417548.41,0.14,0.25,0.25,0.14
market_assignments_GNI_3_BH,39,OPV,1,0.00,0.00,0.00,0.07,0.03
market_assignments_GNI_3_BH,39,OPV,2,0.00,0.00,0.00,0.13,0.08
market_assignments_GNI_3_BH,39,OPV,3,51417548.41,0.15,0.27,0.27,0.15
market_assignments_GNI_3_BH,40,OPV,1,31887615.17,0.05,0.08,0.10,0.04
market_assignments_GNI_3_BH,40,OPV,2,0.00,0.00,0.00,0.19,0.12
market_assignments_GNI_3_BH,40,OPV,3,19529933.23,0.22,0.36,0.39,0.22
market_assignments_GNI_3_BH,41,OPV,1,5506745.72,0.03,0.07,0.07,0.03
