Limit, ExpName[i], n_markets, interest_rate, _total_solve_time, MV, TSS, UVP, TPF, TCS, TVPC\n
High,market_assignments_GNI_3_BH,3,1.05,0.218750,3568490586.329678,2307204250.151709,1945935539.633596,956017141.573060, 2612473444.756618
Low, market_assignments_GNI_3_BH, 3, 1.05, 0.218750, 3568490586.329678, 2307204250.151709, 1328773270.736031, 1573179410.470624,1995311175.859054
